@odata.etag,msdyn_aieventid,createdon,msdyn_eventtimestamp,msdyn_eventtype,msdyn_billingtype,msdyn_creditconsumed,msdyn_ismeteredevent,msdyn_conversationid,msdyn_sessionid,_msdyn_botid_value,_msdyn_botid_value@OData.Community.Display.V1.FormattedValue,_msdyn_environmentid_value,_msdyn_environmentid_value@OData.Community.Display.V1.FormattedValue,msdyn_channel,msdyn_outcome,statecode,statuscode,versionnumber,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
"W/""7496198""",be6aeaef-2436-df33-3e93-84aaaae34d0a,2026-08-14T14:50:14Z,2026-08-14T14:50:14Z,Classic answer,Billed,21,true,ef7af84a-e2e9-389d-1679-629d04e220c7,60294ada-4c98-1f45-d050-c023582f63bd,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,19762080,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""4052289""",a29455bc-a728-b8e5-ff69-cd69895c0890,2026-08-14T09:46:11Z,2026-08-14T09:46:11Z,Generative answer,Billed,118,true,307498bf-724b-c957-ad40-ff0f6a2bd78e,4299a55b-9705-a76b-a9e2-186f1a997d6c,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,95974538,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""3500753""",bb1f4f1a-ebc3-7ed3-6a51-bd47a5026a1c,2026-08-14T12:52:36Z,2026-08-14T12:52:36Z,Generative answer,Billed,120,true,1a86de6a-ade2-a001-51a9-65dcac6743bf,b3136c22-54c5-431f-8814-a10e1e3c1470,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,33766128,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""3791745""",bdfb37de-b3b2-b1dd-aacc-ed1419fc7703,2026-08-14T11:05:20Z,2026-08-14T11:05:20Z,Generative answer,Zero-rated,0,false,91c29146-0359-7223-8bc1-a687a4ebeb0e,27f8c30b-11e1-0d91-6929-2daaefa68ca4,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,30716339,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""5991823""",bbfc9df7-5315-9553-3b3d-abffbe487c91,2026-08-14T16:46:52Z,2026-08-14T16:46:52Z,Generative answer,Zero-rated,0,false,c8af10db-797e-873f-983f-4fb7b848d6c9,9ed2bd09-c5a9-2f44-0313-b609397fbfb1,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,65007178,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""2734858""",8d7aa77b-569a-8818-b29a-8f756a8d4797,2026-08-14T11:33:03Z,2026-08-14T11:33:03Z,Agent action,Billed,105,true,6b21b9f7-5c87-0128-d9db-c8784e81ccdb,40278ec7-aedb-93bd-2ead-b53031bbba58,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,10925970,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""6489518""",c0aa3d04-19a9-c1b5-81af-de7a6c0bd37a,2026-08-14T14:00:25Z,2026-08-14T14:00:25Z,Agent action,Billed,57,true,02220aeb-a032-fcfb-42c5-9db75225cbb8,f87acb62-8545-1d23-99f2-e459d49935b8,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,31159461,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""8325844""",940c92fd-2625-aa82-edbe-8f63214f8528,2026-08-14T15:11:40Z,2026-08-14T15:11:40Z,Agent action,Zero-rated,0,false,ad4807eb-b8f6-3164-3a11-e1082f8fc2b9,69804be9-c9d5-19f7-bf3d-5c75487cf930,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,82393214,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""4181351""",3e41f042-4c31-8dec-73db-b94723ec3e24,2026-08-14T09:42:28Z,2026-08-14T09:42:28Z,Agent action,Billed,93,true,64f50838-71aa-0cad-a8b5-4f85067c409c,a93fdb80-a158-da4f-abc0-ea11b9dd2d5f,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,69878357,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-14,batch-2026-09-04,MOCK
"W/""6031728""",df5e6426-ab2c-9a3a-cc9b-a70476d6cf8e,2026-08-15T09:40:33Z,2026-08-15T09:40:33Z,Classic answer,Billed,5,true,62baeeb3-e922-c50b-6d30-c43aa5bb2518,beec5846-d28b-08b7-9925-e4cb95f94c32,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,56225264,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""5591582""",d8797020-e94e-3808-ef4e-c715e71684e8,2026-08-15T15:05:09Z,2026-08-15T15:05:09Z,Classic answer,Billed,6,true,4054049d-fddf-383f-8ccd-a09e0daed99b,5bd19a43-61f3-0978-7986-b96fabcdbf9e,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,13885293,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""5996950""",88546987-1fff-0f21-743f-5fe4c2f2faa6,2026-08-15T14:11:11Z,2026-08-15T14:11:11Z,Classic answer,Billed,27,true,a3245c92-f89e-2c3e-3000-3eda0f295f4a,87211042-8407-3f79-c8d1-9090fd049fe7,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,49044343,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""5807946""",a490cf95-5128-39dd-e2b5-0b20b785579e,2026-08-15T15:06:03Z,2026-08-15T15:06:03Z,Classic answer,Billed,20,true,0f5a3700-613d-6a2d-2fe4-0b5685e735fd,092a3443-be90-96f6-66f0-183c977e5d9a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,71048056,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""3431279""",74a88467-12f4-5ba8-d029-989a2932acc4,2026-08-15T17:29:21Z,2026-08-15T17:29:21Z,Generative answer,Zero-rated,0,false,68d22995-69a8-b253-0248-f86981a5313b,4de62d55-d3e0-8fd7-71a2-cc067e6b4b60,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,78660272,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""2125933""",ab41390e-b08f-6862-33ee-10bc661936df,2026-08-15T08:45:40Z,2026-08-15T08:45:40Z,Generative answer,Billed,34,true,dbfb2e3c-ce2c-6f7d-c908-529cfd5b8237,f3da7b0d-f462-1048-8097-1f766e492e51,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,66962560,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""2588117""",5737279b-5113-4996-3cf1-b0c4f9802efc,2026-08-15T11:27:05Z,2026-08-15T11:27:05Z,Generative answer,Billed,40,true,c13512bf-e4e5-f5e6-9891-f4eae580dee7,75105738-5d23-cbd5-6f7e-e990b8f89faf,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,29424000,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""9458670""",ac901d63-4170-046f-e712-e2c1ca14bd48,2026-08-15T16:07:42Z,2026-08-15T16:07:42Z,Generative answer,Billed,116,true,daf8a1c4-4de4-c177-b949-329e1d4a526b,ceacb2ac-2f55-c2fd-614a-441576c65bdb,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,78361701,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""5855439""",6d0374ea-8ea3-83bc-11d6-b432683d7682,2026-08-15T15:03:50Z,2026-08-15T15:03:50Z,Agent action,Billed,171,true,16726de3-7bdf-d916-ada3-fc727655347b,e18a9422-6836-80e7-be1f-dd16e0f0ec7f,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,79654659,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""2460421""",e89e46d0-a931-21be-9605-967c26bfa115,2026-08-15T08:16:56Z,2026-08-15T08:16:56Z,Agent action,Zero-rated,0,false,333872ca-e531-6f5a-6de0-e90238e222df,84c94678-25aa-09a1-2528-55eec50c3cfa,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,98787915,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""2226189""",7c5be352-4c1d-ceed-c32c-ee3c36657196,2026-08-15T16:00:50Z,2026-08-15T16:00:50Z,Classic answer,Billed,43,true,0ad6dad3-d3a9-40ac-bf5d-7d3426a000b4,7d72b361-6f19-da16-9095-f475f0541699,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,66635499,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""7280947""",634edfba-d123-3058-7190-9b1b35b5d747,2026-08-15T09:39:27Z,2026-08-15T09:39:27Z,Classic answer,Billed,27,true,06703d0f-fe21-f22e-7514-790bfd8842ff,de00f265-9fc0-fa88-df66-dc8b3e092f34,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,74555025,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""4973548""",ac926133-7142-52f0-f447-b2c29df1cfb1,2026-08-15T09:19:14Z,2026-08-15T09:19:14Z,Classic answer,Billed,43,true,57c0aff5-0038-68ec-d199-123251ba64b1,8ce8b8d9-038f-6689-3830-ac17e3c3ba9a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,38540841,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""5915913""",d5747427-d5e4-66d7-fba2-0f6d6dee8c27,2026-08-15T08:57:06Z,2026-08-15T08:57:06Z,Generative answer,Billed,120,true,59b72850-1ca2-2146-eb1c-5a037d63ce12,a2d229f8-f518-05e7-1536-f9421363ace6,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,85290822,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""1879825""",d531c4ef-bdc6-e776-28c0-d20b3da76a58,2026-08-15T10:56:31Z,2026-08-15T10:56:31Z,Generative answer,Billed,100,true,8177951c-b8d6-e904-4bf2-16062b7376fc,6068fbee-3c96-2a4a-107a-72d99cb200e3,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,36209209,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""7628219""",ebc2faba-ff9c-1f21-c6dc-661c6fb11660,2026-08-15T13:28:41Z,2026-08-15T13:28:41Z,Generative answer,Billed,54,true,dc08c511-91d8-1d75-3f4e-1352b9acdb3b,15ca5d43-893f-9d55-048f-bff54da5e82a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,76678206,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""3635636""",97c589d6-5e6f-9908-70d2-55ea7d1bfff5,2026-08-15T12:45:33Z,2026-08-15T12:45:33Z,Generative answer,Billed,74,true,73a67884-d459-bb16-e75b-f33a4da79dcf,2bbd61e6-d97e-35ba-2f9c-9d119a8470cb,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,17003402,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""7297928""",508dcfbe-9cbd-957f-5ae2-3112769b917d,2026-08-15T10:16:41Z,2026-08-15T10:16:41Z,Generative answer,Zero-rated,0,false,a17a4bf8-9daf-902e-d5bd-4b147bedf00d,797aae98-3efc-c41f-349f-00ae62056386,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,19580526,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""8646597""",50350f85-6a93-5ce7-1c5f-68a0e8d338b4,2026-08-15T15:01:35Z,2026-08-15T15:01:35Z,Agent action,Billed,180,true,f89014aa-ce6f-3b4d-873e-1bfe0d8875a2,342f2b72-0cac-dcbc-77be-cf511c1cb8f8,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,63074069,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""2726135""",46713b9b-e27d-c230-948f-18d56d921fb9,2026-08-15T10:18:09Z,2026-08-15T10:18:09Z,Agent action,Zero-rated,0,false,b3a54c88-cd93-06df-3d85-a58b545a5f07,508d2eef-4247-212f-8b3a-303eb5a633bb,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,31775731,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""5669518""",701b86a5-dda4-b594-a3ba-3c6245aaf4ca,2026-08-15T18:29:08Z,2026-08-15T18:29:08Z,Agent action,Billed,168,true,cab725a8-33e9-b123-c27e-03735886692a,8dfc8f0b-a0bd-c1e5-d616-e72b9eaecac5,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,96931154,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""3485716""",2afcbdbb-9ca5-b92d-e584-c24cfef7c3eb,2026-08-15T12:56:33Z,2026-08-15T12:56:33Z,Classic answer,Billed,10,true,9c40b89c-7bb3-a0cf-f70a-f7e632e9550e,2e1484eb-cbb0-15b6-d489-2cd1fdce683f,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,86865743,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""7886012""",02216a27-525a-bf61-aab0-59a0f8a8d98f,2026-08-15T17:24:34Z,2026-08-15T17:24:34Z,Classic answer,Billed,48,true,1ee4e17d-068a-d005-6adf-bab461277c0f,66eaf779-15ed-2b3e-eca2-098cdaf7cff5,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,80610741,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""6809368""",3ce3b388-0774-8631-e9f9-d330f9b0fa27,2026-08-15T13:06:05Z,2026-08-15T13:06:05Z,Classic answer,Billed,30,true,8d7063f2-5eb6-4b26-5d3b-e08052ef9304,8b389a81-d9ba-02bf-cd30-74091a58df44,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,16878332,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""9112859""",2f8fe219-cc1b-b9e6-a88f-01cd7ae4bf8b,2026-08-15T13:27:54Z,2026-08-15T13:27:54Z,Generative answer,Billed,12,true,f6b0bf45-3013-a9dd-1ade-58b6a3b90f9c,899d710a-0a47-5309-0488-e8176fb180ba,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,38698891,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""4925387""",c74e05e0-2350-0845-8794-ea2c7e799bfb,2026-08-15T19:27:15Z,2026-08-15T19:27:15Z,Generative answer,Billed,12,true,6c0120fc-3e6a-8d02-daa8-7a69f246cd32,1d3330a2-f357-72cb-b3ab-881595c623d5,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,93240143,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""3833452""",939322dc-1098-d7a3-e02e-5966d4177bc7,2026-08-15T18:33:28Z,2026-08-15T18:33:28Z,Generative answer,Billed,72,true,32abfe4a-6226-cbd9-cf95-3a96197bac73,a90408b5-b028-c6f7-01b2-d1ecab79e172,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,67987910,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""5526521""",1a0c64d4-2f20-0696-7b41-cd99d34550bb,2026-08-15T16:02:01Z,2026-08-15T16:02:01Z,Generative answer,Billed,62,true,78c51409-5499-2a26-32f7-53a3539e42c7,05389893-082a-2dbe-aa7b-73ffe3c06125,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,54336695,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""4123589""",ba203b28-a907-b86d-0d77-f5470288566e,2026-08-15T15:57:03Z,2026-08-15T15:57:03Z,Generative answer,Billed,20,true,f0e870f7-53dd-c8c8-f046-3fb259f21b49,a713b505-03a2-b3f1-5d64-9067a9105748,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,82956480,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""6449844""",9b10a90a-96e3-2d61-2fef-1183ee2f4e50,2026-08-15T08:58:03Z,2026-08-15T08:58:03Z,Agent action,Billed,126,true,3991de41-24ff-c6f5-4375-5facc414a35d,a9f2377b-589e-a238-5af3-ab55218e7f73,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,96739198,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""4534846""",15719151-c86d-ec75-a51b-c61c2c93ae78,2026-08-15T10:43:49Z,2026-08-15T10:43:49Z,Agent action,Billed,129,true,4d65fffd-ad58-dcf4-2c4d-cc40ec323365,241bf952-01dc-1f56-cb9b-4f9632f85739,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,98261990,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""4658130""",3d278678-12b0-5044-a104-cb51665fa35a,2026-08-15T11:44:01Z,2026-08-15T11:44:01Z,Agent action,Billed,51,true,7dc78534-fb61-9dfa-23c0-a6b02294bec2,94631f4a-bbe7-d16e-6c2c-3a8be4c906f5,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,97156409,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""9329833""",3adee14a-de63-438d-a78b-2a26e67f12b4,2026-08-15T18:16:19Z,2026-08-15T18:16:19Z,Agent action,Billed,105,true,b891f8ef-a204-a975-9ae6-a263030f9f63,d6b3e379-1efa-c31f-1a17-cdfc8375413b,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,69711873,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""9187602""",7b015887-617f-a0d8-d32d-e00c6b51227c,2026-08-15T16:00:51Z,2026-08-15T16:00:51Z,Agent action,Billed,153,true,34c21102-56ec-56d2-4e10-962a8714b335,4a4daab0-32b4-4207-ed66-c6b9fcb78cd9,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,35660323,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-15,batch-2026-09-04,MOCK
"W/""4675958""",11dd7b31-c7f2-4aa9-0a15-c1de74a134e9,2026-08-16T15:32:19Z,2026-08-16T15:32:19Z,Classic answer,Billed,54,true,c2854df2-81e7-df56-12d4-04afadc9fc05,32ff2536-0bbf-fdff-aef2-b2e1f2f503e2,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,63516569,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-16,batch-2026-09-04,MOCK
"W/""6472316""",50178ffc-059f-2402-6bec-e26f0627e64c,2026-08-16T14:13:30Z,2026-08-16T14:13:30Z,Classic answer,Billed,18,true,f5083221-3e4a-d5bf-387f-4d720f6669d1,18f6e7d7-5fc0-baea-ede9-9da9b8b7e157,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,41717341,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-16,batch-2026-09-04,MOCK
